"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:2hrUO4drrO63i7FYbCLBl2","Rockabye (feat. Sean Paul & Anne-Marie)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1zNqDE7qDGCsyzJwohVaoX, spotify:artist:3Isy6kedDrgPYoTS1dazA9","Clean Bandit, Anne-Marie, Sean Paul","spotify:album:1MvF4ulZKH7SaDQs9rE5nc","What Is Love? (Deluxe Edition)","spotify:artist:6MDME20pz9RveH9rEXvrOM","Clean Bandit","2018-11-30","https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d","1","4","251173","https://p.scdn.co/mp3-preview/dbf4049b4e6c037a9f03f7ce5299e9512d2ae8fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","GBAHS1600363","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2021-10-11T10:01:30Z","dancehall","0.717","0.73","9","-4.729","0","0.0568","0.383","0","0.398","0.792","102.002","4","","Atlantic Records UK","C © 2018 Atlantic Records UK, a division of Warner Music UK Limited., P ℗ 2018 Atlantic Records UK, a division of Warner Music UK Limited. Tracks 1 & 11 (P) 2017 Atlantic Records UK, a division of Warner Music UK Limited. Tracks 4 & 16 (P) 2016 Atlantic Records UK, a division of Warner Music UK Limited"
"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:4yP0hdKOZPNshxUOjY0cZj","After Hours","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2020-03-20","https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36","1","9","200040","https://p.scdn.co/mp3-preview/51c08d92815cce4ac2de94a7335a430b81234624?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","USUG11904206","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2021-10-11T10:01:38Z","","0.513","0.73","1","-5.94","1","0.0598","0.00143","0.0000954","0.0897","0.334","171.001","4","","Republic Records","C © 2020 The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc., P ℗ 2020 The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc."
"spotify:track:57yeWyaoeTt26p0dlEZukQ","Spectrum (Say My Name) - Calvin Harris Remix","spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:7CajNmpbOovFoOoasH2HaY","Florence + The Machine, Calvin Harris","spotify:album:3JODIzr9NLL7CMojdUR70g","Ceremonials","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2011","https://i.scdn.co/image/ab67616d0000b273ad73995480ca0ca7c7d1e882","1","13","218190","https://p.scdn.co/mp3-preview/dacbcd98e02fc9dc3767990027cdcc705a2d045d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","GBUM71203723","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2021-10-11T10:01:46Z","barockpop,edm","0.579","0.946","11","-3.85","0","0.0482","0.00225","0.00412","0.0966","0.588","126.088","4","","Universal-Island Records Ltd.","C © 2012 Universal Island Records, a division of Universal Music Operations Limited, P ℗ 2012 Universal Island Records, a division of Universal Music Operations Limited"
"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Don't Stop Believin'","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:43wpzak9OmQfrjyksuGwp0","Escape (Bonus Track Version)","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1981","https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266","1","1","250986","https://p.scdn.co/mp3-preview/50923c629a4d9ab470b0ca6a10495ecb945c1500?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","USSM18100116","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2021-10-11T10:03:48Z","aor,klassisk rock","0.5","0.748","4","-9.072","1","0.0363","0.127","0","0.447","0.514","118.852","4","","Columbia","P (P) 1981 Sony Music Entertainment"
"spotify:track:3QjpO5xOB9ErJ95AxT0h0r","Little Lion Man","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","spotify:album:46VcvAWpybuvO2ZnShwC2N","Sigh No More (Deluxe)","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","2010-01-01","https://i.scdn.co/image/ab67616d0000b2731ed5ebb96f9a4fa7068dce9e","1","7","247000","https://p.scdn.co/mp3-preview/7885376968b319b659938754ccb286a5254c2a18?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","GBUM70909097","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2021-11-20T11:35:19Z","folkmusik,indiefolk,folkrock","0.519","0.494","5","-8.03","1","0.0275","0.0287","0.0000334","0.0892","0.482","138.52","4","","Universal-Island Records Ltd.","C © 2010 Mumford & Sons, Under exclusive license to Universal Island Records Ltd. A Universal Music Company, P ℗ 2010 Mumford & Sons, Under exclusive license to Universal Island Records Ltd. A Universal Music Company"
"spotify:track:2aoOHHnDzS653vhmsCzmIp","Not Letting Go (feat. Jess Glynne) - XYconstant Remix","spotify:artist:0Tob4H0FLtEONHU1MjpUEp, spotify:artist:4ScCswdRlyA23odg9thgIO, spotify:artist:2XyRpvWm2VvEzSk1TxJQsX","Tinie Tempah, Jess Glynne, XYconstant","spotify:album:2MkeaTEY5NPdIyFp8cQt63","Not Letting Go (feat. Jess Glynne) [Remixes]","spotify:artist:0Tob4H0FLtEONHU1MjpUEp","Tinie Tempah","2015-06-19","https://i.scdn.co/image/ab67616d0000b273f2d2db61f87db1f77fa48576","1","1","288934","https://p.scdn.co/mp3-preview/c6b02c2b09227962210798ec49760a675e762ef8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GB7TP1500008","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2022-02-09T12:30:25Z","grime","0.721","0.832","8","-7.251","1","0.0499","0.00945","0.206","0.178","0.303","125.017","3","","Parlophone UK","C © 2015 Parlophone Records Limited, a Warner Music Group Company, P ℗ 2015 The copyright in this sound recording is owned by Disturbing London Records Limited under exclusive licence to Parlophone Records Limited, a Warner Music Group Company"
"spotify:track:1HrMWH5GUdK6Yi94rbANJA","Cola","spotify:artist:240wlM8vDrf6S4zCyzGj2W, spotify:artist:2vf4pRsEY6LpL5tKmqWb64","CamelPhat, Elderbrook","spotify:album:4Mz3YFnTKm7JbuOi25mDWH","Cola","spotify:artist:240wlM8vDrf6S4zCyzGj2W, spotify:artist:2vf4pRsEY6LpL5tKmqWb64","CamelPhat, Elderbrook","2017-06-16","https://i.scdn.co/image/ab67616d0000b2738c86b05d0cd1b9e770eae2f8","1","1","223869","https://p.scdn.co/mp3-preview/9603c2f084eacf76ccd786b58e4f24309ac8ebf0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBCPZ1711555","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2022-02-09T12:31:43Z","melodisk techno,house,progressiv house,melodisk house,tech house","0.706","0.74","6","-7.904","1","0.0325","0.0245","0.512","0.135","0.444","122.007","3","","Defected Records","C © 2017 Defected Records Limited, P ℗ 2017 Defected Records Limited"
"spotify:track:6FE2iI43OZnszFLuLtvvmg","Classic","spotify:artist:2l35CQqtYRh3d8ZIiBep4v","MKTO","spotify:album:5IenxFp0vpnXBUxPcwJtbE","MKTO","spotify:artist:2l35CQqtYRh3d8ZIiBep4v","MKTO","2012","https://i.scdn.co/image/ab67616d0000b2739474419f15773875a495eed3","1","2","175426","https://p.scdn.co/mp3-preview/b70bf7449452275b0ecf5714bf069e06f1565b45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USSM11301446","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2022-02-09T12:35:02Z","","0.72","0.791","1","-4.689","1","0.124","0.0384","0","0.157","0.756","102.071","4","","Columbia/M2V","P (P) 2012, 2013, 2014 Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:0gzqZ9d1jIKo9psEIthwXe","Beautiful Day","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:7a5U0GPoAvT3gvEY66FRuN","All That You Can't Leave Behind","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","2000-01-01","https://i.scdn.co/image/ab67616d0000b27338fa0dfe55b1ff2e8c962bae","1","1","248400","https://p.scdn.co/mp3-preview/433a88ff2fa9079ef6dfedf02094fb0d849713dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBAAN0000196","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2022-02-09T12:35:19Z","rock","0.536","0.928","11","-6.492","0","0.0589","0.0154","0.00134","0.2","0.389","136.258","4","","Universal-Island Records Ltd.","C © 2000 Universal-Island Records Ltd., P ℗ 2000 Universal-Island Records Ltd."
"spotify:track:66hayvUbTotekKU3H4ta1f","Where Are Ü Now (with Justin Bieber)","spotify:artist:1HxJeLhIuegM3KgvPn8sTa, spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Jack Ü, Skrillex, Diplo, Justin Bieber","spotify:album:6bfkwBrGYKJFk6Z4QVyjxd","Skrillex and Diplo present Jack Ü","spotify:artist:1HxJeLhIuegM3KgvPn8sTa, spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","Jack Ü, Skrillex, Diplo","2015-02-24","https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b","1","9","250285","https://p.scdn.co/mp3-preview/baf97fea2e3e1c97092ac69426691b703d20d0e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USAT21500555","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2022-02-09T12:35:58Z","dubstep,edm,electro,electronic,moombahton","0.432","0.781","4","-4.038","0","0.0567","0.041","0.00000421","0.0789","0.197","139.432","4","","OWSLA/Mad Decent","C © 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States. A Warner Music Group Company, P ℗ 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States. A Warner Music Group Company"
