"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:5tf1VVWniHgryyumXyJM7w","Sugar (feat. Francesco Yates)","spotify:artist:3t5xRXzsuZmMDkQzgOX35S, spotify:artist:5X1JzPIIonP3u9lA580pPT","Robin Schulz, Francesco Yates","spotify:album:5XyJzEROSmup2TcWmVjTIt","Sugar","spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Robin Schulz","2015-09-25","https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039","1","2","219043","https://p.scdn.co/mp3-preview/702017a73955b159f7da9108fff25bcac045b8d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","DEA621501057","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T10:52:07Z","tropical house","0.636","0.815","5","-5.098","0","0.0581","0.0185","0","0.163","0.636","123.063","4","","Tonspiel","C © 2015 TONSPIEL under exclusive license to Warner Music Group Germany Holding GmbH / A Warner Music Group Company, P ℗ 2015 TONSPIEL under exclusive license to Warner Music Group Germany Holding GmbH / A Warner Music Group Company"
"spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","Feel It Still","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","spotify:album:4VzzEviJGYUtAeSsJlI9QB","Woodstock","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","2017-06-16","https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd","1","4","163253","https://p.scdn.co/mp3-preview/47e41f47a7627e34bf34d039b32b9774b9b88768?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USAT21700437","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T10:52:50Z","","0.801","0.795","1","-5.115","0","0.0504","0.0417","0.000113","0.0717","0.754","79.028","4","","Atlantic Records","C © 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
"spotify:track:5UqCQaDshqbIk3pkhy4Pjg","Levels - Radio Edit","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:1OEGfToF7QbjUgyxMAnGXg","Levels","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2011-10-28","https://i.scdn.co/image/ab67616d0000b273ffb343926530168be4724dd4","1","1","199906","https://p.scdn.co/mp3-preview/6f972a909a0afdc26ae7a6c456e6722a5536e66d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","SEUM71100962","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T10:53:55Z","edm","0.584","0.889","1","-5.941","0","0.0343","0.0462","0.828","0.309","0.464","126.04","4","","Universal Music AB","C © 2011 Avicii Music AB, Under exclusive license to Universal Music AB, P ℗ 2011 Avicii Music AB, Under exclusive license to Universal Music AB"
"spotify:track:4QcDkuGQx9824a6X9BZF4e","Places","spotify:artist:1bj5GrcLom5gZFF5t949Xl, spotify:artist:7hssUdpvtY5oiARaUDgFZ3","Martin Solveig, Ina Wroldsen","spotify:album:7jTFTS9Tt190soRQDUuLRD","Places","spotify:artist:1bj5GrcLom5gZFF5t949Xl","Martin Solveig","2016-11-25","https://i.scdn.co/image/ab67616d0000b273ce276a636a73bd477dc7c4d7","1","1","202745","https://p.scdn.co/mp3-preview/fe0e6daec73b835082fd5abe2125cfebfa045134?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","UK98Q1600200","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T11:07:49Z","fransk house,norsk pop","0.728","0.854","0","-3.86","0","0.0457","0.248","0.00188","0.149","0.62","121.995","4","","EMI","C © 2016 KOPG Ltd, under exclusive licence to Virgin EMI Records, a division of Universal Music Operations Ltd, P ℗ 2016 KOPG Ltd, under exclusive licence to Virgin EMI Records, a division of Universal Music Operations Ltd"
"spotify:track:6yf3MxEOScNBTYCHOAIiNQ","Instruction (feat. Demi Lovato & Stefflon Don)","spotify:artist:4Q6nIcaBED8qUel8bBx6Cr, spotify:artist:6S2OmqARrzebs0tKUEyXyp, spotify:artist:2ExGrw6XpbtUAJHTLtUXUD","Jax Jones, Demi Lovato, Stefflon Don","spotify:album:4qstESQUoK2J7APuxGx0WN","Instruction (feat. Demi Lovato & Stefflon Don)","spotify:artist:4Q6nIcaBED8qUel8bBx6Cr, spotify:artist:6S2OmqARrzebs0tKUEyXyp, spotify:artist:2ExGrw6XpbtUAJHTLtUXUD","Jax Jones, Demi Lovato, Stefflon Don","2017-06-16","https://i.scdn.co/image/ab67616d0000b273237cc3d4d4b42fd8f8e6a7c9","1","1","165466","https://p.scdn.co/mp3-preview/56498389419c8325460604a55c4adc2dda0e973f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","GBUM71702567","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T11:10:55Z","dancehall","0.767","0.929","9","-3.08","0","0.185","0.102","0","0.0921","0.923","121.082","4","","Polydor Records","C © 2017 Universal Music Operations Limited, P ℗ 2017 Universal Music Operations Limited"
"spotify:track:55mjmUq3NuL6rt9aCcl4ZG","Beggin' (Frank Walker Remix)","spotify:artist:6c4sUNBgdonFJz8Kx2VsGz, spotify:artist:6rcE30MaP92XafelMNZ2Sq","Madcon, Frank Walker","spotify:album:0Nwd8iJ6UkNsVNOnccvbt9","Beggin' (Frank Walker Remix)","spotify:artist:6c4sUNBgdonFJz8Kx2VsGz, spotify:artist:6rcE30MaP92XafelMNZ2Sq","Madcon, Frank Walker","2021-07-16","https://i.scdn.co/image/ab67616d0000b273e792d878115ea81ede71bd49","1","1","194761","https://p.scdn.co/mp3-preview/2fe65495f2dd2b8be3304f1addc33a01de11e98b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","SEVGT2100290","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2023-07-26T11:22:47Z","norsk hiphop","0.665","0.854","2","-3.215","0","0.111","0.119","0","0.316","0.35","126.149","4","","Day In Day Out","C (C) 2021 Day In Day Out - a division of Cosmos Music, P (P) 2021 Day In Day Out - a division of Cosmos Music"
"spotify:track:46lFttIf5hnUZMGvjK0Wxo","Runaway (U & I)","spotify:artist:4sTQVOfp9vEMCemLw50sbu","Galantis","spotify:album:4QcXq4vTVN7dFb7bZa9jG2","Pharmacy","spotify:artist:4sTQVOfp9vEMCemLw50sbu","Galantis","2015-06-05","https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11","1","4","227073","https://p.scdn.co/mp3-preview/07fb66554af09f90798cadd77255c35df6dda8f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21404265","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2024-01-25T16:31:01Z","","0.506","0.805","1","-4.119","1","0.0469","0.00711","0.00193","0.0856","0.383","126.008","4","","Big Beat Records/Atlantic","C © 2015 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States. A Warner Music Group Company, P ℗ 2015 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States. A Warner Music Group Company"
"spotify:track:244AvzGQ4Ksa5637JQu5Gy","You've Got The Love","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:1rLLyY5p6HXNl2lKzINWp5","Lungs (Deluxe Version)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2009","https://i.scdn.co/image/ab67616d0000b273003f81b1f4246362638e682d","1","13","168666","https://p.scdn.co/mp3-preview/723c4ccb2319fb8b997c973a37812b586c120f87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBUM70900237","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2024-01-25T16:32:34Z","barockpop","0.574","0.694","6","-4.697","1","0.0327","0.00481","0","0.102","0.401","109.85","4","","Universal-Island Records Ltd.","C © 2011 Universal Island Records Ltd. A Universal Music Company., P ℗ 2011 Universal Island Records Ltd. A Universal Music Company."
"spotify:track:5lWUeSYO61UYgNlFlqcwYl","Lighter (feat. KSI)","spotify:artist:2gduEC76ry33RVurAvT05p, spotify:artist:1nzgtKYFckznkcVMR3Gg4z","Nathan Dawe, KSI","spotify:album:4Fhgi0Jr4OpapEwNNSHhdK","Lighter (feat. KSI)","spotify:artist:2gduEC76ry33RVurAvT05p, spotify:artist:1nzgtKYFckznkcVMR3Gg4z","Nathan Dawe, KSI","2020-07-24","https://i.scdn.co/image/ab67616d0000b2735ea1f461a1b5a752013803e6","1","1","182439","https://p.scdn.co/mp3-preview/7f8a047f8fe8cef3964317fd5d1142e4ff7c7261?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","GBAHS2000622","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2024-01-25T16:33:37Z","","0.703","0.837","8","-3.606","1","0.0395","0.0214","0.0000445","0.104","0.356","124.953","4","","Atlantic Records UK","C under exclusive licence to Warner music UK Limited, © 2020 Nathan Dawe, P under exclusive licence to Warner music UK Limited, ℗ 2020 Nathan Dawe"
"spotify:track:0Z7nGFVCLfixWctgePsRk9","TEXAS HOLD 'EM","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:6cBlaud5JVmPjkjxnwIMLx","TEXAS HOLD 'EM","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2024-02-11","https://i.scdn.co/image/ab67616d0000b27349188fe723e4734b391f5162","1","1","233456","https://p.scdn.co/mp3-preview/0a69f787920bde0a0e1d17af762695ad3cc9d99b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USSM12401302","spotify:user:p8u4bg39u8ew4b58wtkpj73f8","2024-03-01T15:34:47Z","","0.727","0.711","2","-6.549","1","0.078","0.582","0","0.158","0.375","110.012","4","","Parkwood Entertainment/Columbia","P (P) 2024 Parkwood Entertainment LLC, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
