"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:77ioVpwicQ3PuMfhNtZyg2","Notre-Dame","spotify:artist:4TdxMK2fOY7eOBvgtDwbVC","Mares","spotify:album:4a5uM9yzhjfql6WW6NgIch","Notre-Dame","spotify:artist:4TdxMK2fOY7eOBvgtDwbVC","Mares","2022-04-08","https://i.scdn.co/image/ab67616d0000b273268c2402d0348b5f303f0902","1","1","202972","https://p.scdn.co/mp3-preview/2eadd0aaf7cadbafe28d1922b80eca38b336e902?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","SE6HN2243376","spotify:user:isak.sjoholm.","2023-05-07T07:16:33Z","svensk pop","0.839","0.637","9","-8.386","1","0.0459","0.0741","0","0.122","0.825","118.993","4","","A collaboration between Tjooff and The Satchi Six","C 2022 A collaboration between Tjooff and The Satchi Six, P 2022 A collaboration between Tjooff and The Satchi Six"
"spotify:track:03UV6Xr4KkBwN4ej2C1irI","Heaven med dig","spotify:artist:2OIWxN9xUhgUHkeUCWCaNs","Veronica Maggio","spotify:album:7efvTTk8KIylfIuqBiFGXM","Och som vanligt händer det något hemskt","spotify:artist:2OIWxN9xUhgUHkeUCWCaNs","Veronica Maggio","2022-05-20","https://i.scdn.co/image/ab67616d0000b273aa665752bc008ac575146b8f","1","10","183764","https://p.scdn.co/mp3-preview/1e40d2cd39c3a35b10c2d6c82625ab2f420b61bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SEUM72200551","spotify:user:isak.sjoholm.","2023-05-07T07:17:06Z","svensk pop","0.554","0.656","2","-5.797","1","0.0433","0.558","0.000147","0.137","0.558","128.024","4","","Universal Music AB","C © 2022 Veronica Maggio AB, Under exclusive license to Universal Music AB, P ℗ 2022 Veronica Maggio AB, Under exclusive license to Universal Music AB"
"spotify:track:0hel3UahHwK9SfUF85M1WK","Blå","spotify:artist:68dW5BU6sdVNf099EylxEt","Hov1","spotify:album:4NQguSrcgRiDznaKoowh8u","Blå","spotify:artist:68dW5BU6sdVNf099EylxEt","Hov1","2021-06-04","https://i.scdn.co/image/ab67616d0000b2731b3a5bd79d90213fe5f5e0df","1","1","259375","https://p.scdn.co/mp3-preview/5a3ffa091c0774d5f4df182821f37475fda7fca1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","SEUM72100563","spotify:user:isak.sjoholm.","2023-05-07T07:17:13Z","svensk pop","0.749","0.493","9","-5.577","1","0.0904","0.669","0","0.13","0.749","127.968","4","","Universal Music AB","C © 2021 Levenum AB, under exclusive license to Universal Music AB, P ℗ 2021 Levenum AB, under exclusive license to Universal Music AB"
"spotify:track:4VrGv42lpTfXzKnWGT5VD0","Från balkongen","spotify:artist:3E8Mx37sikkaFoX5DRecLi","Oskar Linnros","spotify:album:34lyXT8H9sHsYTgIh0qpSw","Klappar och slag","spotify:artist:3E8Mx37sikkaFoX5DRecLi","Oskar Linnros","2013-01-01","https://i.scdn.co/image/ab67616d0000b273d03363d4cb070f431428da9a","1","7","235853","https://p.scdn.co/mp3-preview/a5b8e83b2f58864ab1ce2968f4149fe34ebd0067?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","SEUM71300948","spotify:user:isak.sjoholm.","2023-05-07T07:19:42Z","svensk pop","0.61","0.843","1","-5.5","1","0.115","0.111","0.0035","0.0895","0.567","155.015","4","","Universal Music AB","C © 2013 Dundra Publikationer AB, Under exclusive license to Universal Music AB, P ℗ 2013 Dundra Publikationer AB, Under exclusive license to Universal Music AB"
"spotify:track:2yZJNXqvvSRUMTekUvO4qg","G-Unit & Canada Goose","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","spotify:album:67T1cOxyytlZHnU6COI582","okokokokokokok","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","2018-06-01","https://i.scdn.co/image/ab67616d0000b2737a1028e6a6b6faaa676ff2f2","1","2","235662","https://p.scdn.co/mp3-preview/e8cffcfb116aef3395caada30d9db6fa5a55bd46?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","SEYQH1800401","spotify:user:isak.sjoholm.","2023-05-07T07:20:00Z","svensk pop","0.411","0.781","4","-4.15","1","0.238","0.303","0","0.118","0.361","80.86","4","","Universal Music AB","C © 2018 Mångata Records, Distributed by Universal Music AB, P ℗ 2018 Mångata Records, Distributed by Universal Music AB"
"spotify:track:6UWlbhiNSJumQGp4pZDNqL","Kärt återseende","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","spotify:album:5vDwrDp5Hc3Hn5BqtkVB46","Blåa jeans, tomma fickor","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","2020-11-06","https://i.scdn.co/image/ab67616d0000b273d65617a77eab55fc38753651","1","4","161520","https://p.scdn.co/mp3-preview/ca4b8fd06fbd278deb66b4c2fb0b2b036f3498eb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","SEUM72000514","spotify:user:isak.sjoholm.","2023-05-07T07:21:10Z","svensk pop","0.619","0.644","2","-8.358","1","0.266","0.0973","0","0.114","0.114","93.837","4","","Universal Music AB","C © 2020 Mångata Records, Under exclusive license to Universal Music AB, P ℗ 2020 Mångata Records, Under exclusive license to Universal Music AB"
"spotify:track:2BCskl15k3IkQmj2YTYk2b","Tillfälligheter / Hungry Hearts - Mashup","spotify:artist:4PVn1b2WnnXdq80C7uaZLZ, spotify:artist:5s21IKPvmxRf9WxpO8H5UB, spotify:artist:2OIWxN9xUhgUHkeUCWCaNs","Nause, Hogland, Veronica Maggio","spotify:album:2dJWXi5jTW9MFHJ17ruXFc","Tillfälligheter / Hungry Hearts (Mashup)","spotify:artist:4PVn1b2WnnXdq80C7uaZLZ, spotify:artist:5s21IKPvmxRf9WxpO8H5UB","Nause, Hogland","2024-06-28","https://i.scdn.co/image/ab67616d0000b273e95a01c727b86113da7c4fb7","1","1","194933","https://p.scdn.co/mp3-preview/51c205e72e8c1610d8951dcd99d93d4383105ae9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","SEUM72400956","spotify:user:isak.sjoholm.","2024-06-29T04:46:22Z","tropical house,svensk pop","0.586","0.78","0","-7.076","1","0.0395","0.02","0","0.105","0.416","127.963","4","","Universal Music AB","C © 2024 Universal Music AB / Veronica Maggio AB, P ℗ 2024 Universal Music AB / Veronica Maggio AB"
"spotify:track:3WiVbKsEJhierVISxoc07e","Som ett minne blott","spotify:artist:2u8P7EawurNYoIzRtr5Knk, spotify:artist:7jEEE187pVG6InOxn03oA5","Norlie & KKV, Benjamin Ingrosso","spotify:album:7wmvCiobMOZO4MMgXZCtKE","Som ett minne blott","spotify:artist:2u8P7EawurNYoIzRtr5Knk, spotify:artist:7jEEE187pVG6InOxn03oA5","Norlie & KKV, Benjamin Ingrosso","2022-08-19","https://i.scdn.co/image/ab67616d0000b2732ed229ed42666de26521ca58","1","1","191445","https://p.scdn.co/mp3-preview/21d021a40802cdfe990ac03d3a794a756843f479?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","SEUM72201021","spotify:user:isak.sjoholm.","2024-07-20T15:57:34Z","svensk pop,svensk pop","0.75","0.736","4","-5.968","0","0.0425","0.0458","0","0.26","0.535","105.017","4","","Universal Music AB","C © 2022 SFKV Musik AB, distributed by Universal Music AB, P ℗ 2022 SFKV Musik AB, distributed by Universal Music AB"
"spotify:track:3xW8Zh2zLhuDpkUtSlwaBt","Pang Pang","spotify:artist:5s77Nldm0GrOQkMIElogdo","Labyrint","spotify:album:7xkDczPwYypYljYKRKZTjW","Pang Pang","spotify:artist:5s77Nldm0GrOQkMIElogdo","Labyrint","2017-07-28","https://i.scdn.co/image/ab67616d0000b27312a65f0ad86042bc193f5d1d","1","1","245052","https://p.scdn.co/mp3-preview/0aa5001b168bfe9e28a7a1ff20ff251730a44c5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","SEVQF1700901","spotify:user:isak.sjoholm.","2024-07-20T16:03:09Z","","0.58","0.7","3","-4.647","0","0.304","0.565","0","0.0878","0.745","129.242","5","","Redline Recordings","C (C) 2017 Redline Recordings"
"spotify:track:5nh8VL5MPSRK6fZYvYglt7","Tar det på krita","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp, spotify:artist:2DWNa2o3BbsIHeBq7Iu6E7","Tjuvjakt, Thomas Stenström","spotify:album:67T1cOxyytlZHnU6COI582","okokokokokokok","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","2018-06-01","https://i.scdn.co/image/ab67616d0000b2737a1028e6a6b6faaa676ff2f2","1","3","204053","https://p.scdn.co/mp3-preview/6eaad37dc5deff53d0e8110830dd3f0a46d23a62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","SEYQH1800502","spotify:user:isak.sjoholm.","2024-07-20T16:03:44Z","svensk pop,svensk pop","0.819","0.733","2","-4.607","1","0.116","0.426","0","0.101","0.678","120.028","4","","Universal Music AB","C © 2018 Mångata Records, Distributed by Universal Music AB, P ℗ 2018 Mångata Records, Distributed by Universal Music AB"
"spotify:track:0MYpplGQfDR5YNFNWZE4aR","Fru Gårman","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","spotify:album:3KkeppsZNpMr3a4zhRFalY","Vems värld är det här?","spotify:artist:0XDfNJsQy7B3q0GfsMHSkp","Tjuvjakt","2013-05-31","https://i.scdn.co/image/ab67616d0000b273ccd016285b3270e9e65bd3ee","1","2","224466","https://p.scdn.co/mp3-preview/48a8270b24d1351fb395e75f38a0b4fc58bf4a64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","SEAMA1300470","spotify:user:isak.sjoholm.","2024-07-20T16:03:48Z","svensk pop","0.479","0.891","1","-3.834","1","0.125","0.599","0","0.0755","0.817","80.845","4","","Parlophone Sweden","C © 2013 Parlophone Music Sweden AB This Labelcopy information is the subject of Copyright Protection. All rights reserved. (C) 2013 Parlophone Music Sweden AB., P ℗ 2013 The copyright in this sound recording is owned by Parlophone Music Sweden AB"
